Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/borisbabayan.txt,"(9, 54.0730265)","(12, 26.302027100000004)","(7, 18.371493)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/patscully.txt,"(1, 82.7018617)","(17, 7.364523500000001)","(13, 6.6037938)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/edelson.txt,"(13, 74.3954778)","(17, 8.5959559)","(9, 6.70284)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/businessenglish.txt,"(10, 52.1058076)","(9, 22.3270838)","(6, 13.413307199999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/boonkengmrtstation.txt,"(11, 95.2792885)","(8, 3.1364041)","(13, 0.7137629000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/minyanware.txt,"(6, 81.0183677)","(4, 7.9587677999999995)","(10, 7.079576899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/muslimcouncilofbrita.txt,"(3, 45.984205)","(10, 13.8207156)","(19, 10.849481299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/agoraonlinemarketpla.txt,"(13, 43.4380744)","(12, 38.1064647)","(8, 8.846666)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/foxbroadcastingcompa.txt,"(11, 65.1807044)","(13, 8.5766907)","(17, 8.1966287)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hydeparklondon.txt,"(8, 71.4224449)","(5, 7.6071535)","(17, 6.962106899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/allopathicmedicine.txt,"(15, 66.6467898)","(10, 31.9171172)","(9, 0.5916921)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/grooveshark.txt,"(12, 41.496712099999996)","(13, 35.2733205)","(14, 21.2398911)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theodorbecker.txt,"(7, 90.7995052)","(6, 6.0092753)","(9, 1.6895975)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/viralvideo.txt,"(14, 28.0666433)","(17, 22.4434382)","(13, 13.5038651)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/Granbury.txt,"(8, 89.57898159999999)","(17, 9.6507553)","(10, 0.11288959999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/healthscience.txt,"(9, 53.7786051)","(17, 21.7955553)","(10, 3.5216928000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/painsuffering.txt,"(14, 73.8265749)","(17, 16.0145561)","(10, 5.078937)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/congregationbaithisr.txt,"(19, 38.7908045)","(17, 19.968594)","(8, 14.9614574)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wyrd.txt,"(19, 42.7706487)","(10, 20.3540329)","(6, 19.2572194)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cloudmining.txt,"(13, 56.313967899999994)","(12, 39.1649204)","(10, 1.2050293)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gulfwar.txt,"(5, 79.0469873)","(13, 6.935893699999999)","(17, 5.5417347999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/swan.txt,"(6, 75.9558406)","(19, 5.6963945)","(0, 5.311097800000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediafaqindex.txt,"(10, 83.58814100000001)","(12, 9.574289)","(3, 3.612505)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hugoawardforbestnove.txt,"(17, 68.4928935)","(2, 7.428040299999999)","(18, 5.9564391)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2010summeryoutholymp.txt,"(1, 32.4577381)","(14, 14.667506)","(9, 10.2757326)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/refundhomeloans.txt,"(13, 92.84653899999999)","(8, 6.1625214)","(17, 0.1683642)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofmedicalspecial.txt,"(9, 89.9761455)","(15, 9.7986016)","(13, 0.1006736)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ericscottactor.txt,"(17, 88.66310419999999)","(18, 7.8868618)","(15, 2.3873409000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stchristopheribamard.txt,"(9, 63.8373854)","(13, 32.1559395)","(11, 1.5463602)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michaelbraungart.txt,"(9, 46.1112793)","(17, 10.157415799999999)","(7, 9.240876700000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sanmigueldeallende.txt,"(8, 43.2949072)","(7, 30.748292799999998)","(6, 11.7841911)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johndee.txt,"(19, 28.996253900000003)","(10, 22.488375599999998)","(17, 20.6291245)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comparisonofchineset.txt,"(16, 84.6061772)","(2, 11.146701)","(6, 3.0664185)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hollandpark.txt,"(8, 82.30956809999999)","(17, 6.6777451)","(14, 3.8286138999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonboroughofharro.txt,"(8, 82.3093592)","(9, 10.6236734)","(10, 3.9660092000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carbonatedwater.txt,"(15, 67.7923095)","(4, 15.254193999999998)","(8, 6.0822105)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/simonfuller.txt,"(14, 43.464792200000005)","(17, 36.7904728)","(13, 11.814016800000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/complexityclass.txt,"(2, 96.9082624)","(10, 2.9385128)","(17, 0.0259)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ogame.txt,"(16, 41.4534953)","(2, 21.449110299999997)","(13, 14.6787934)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nokian810.txt,"(12, 89.5107056)","(4, 6.9777591)","(14, 1.2569711000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yellow.txt,"(6, 45.5172796)","(2, 11.6163245)","(19, 9.4048154)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gothamist.txt,"(13, 57.0383016)","(17, 34.9982884)","(14, 3.6971616)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/medicalethics.txt,"(10, 49.3366335)","(13, 19.0797216)","(9, 15.3382707)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/northamericanfreetra.txt,"(13, 71.04602220000001)","(3, 11.7584737)","(6, 7.3558202)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/apollo4.txt,"(4, 40.0476033)","(2, 36.7906065)","(17, 10.5188936)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hysteria2011film.txt,"(0, 30.4085788)","(17, 25.685592)","(10, 19.887522999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mikoyanlmfs.txt,"(4, 92.2238374)","(13, 3.2293456)","(16, 1.9892199)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/watford.txt,"(8, 81.2540206)","(17, 7.291904000000001)","(14, 3.9247065999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tenpinbowling.txt,"(1, 54.9688269)","(4, 16.9752483)","(10, 8.7790956)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mowbraycollege.txt,"(9, 61.30164070000001)","(8, 13.905050099999999)","(17, 12.9168589)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/healthcareandeducati.txt,"(13, 43.9952434)","(3, 43.016387900000005)","(9, 9.7956081)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/keepcalmandcarryon.txt,"(13, 28.6928899)","(5, 15.6839793)","(17, 11.6280516)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thirteentransformers.txt,"(16, 88.3515424)","(10, 4.5731059)","(0, 3.0289547)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofnationalhockey.txt,"(1, 81.5524366)","(17, 11.4070571)","(9, 6.690942499999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sixdaywar.txt,"(5, 89.72974)","(10, 2.2006466999999996)","(17, 1.9931606000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/zhuangpeople.txt,"(5, 63.060934700000004)","(6, 16.603162899999997)","(8, 12.3244893)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gretavansusteren.txt,"(17, 73.6258709)","(3, 11.7355558)","(13, 7.713613199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoftransformersco.txt,"(16, 76.2209708)","(0, 9.5701727)","(17, 7.2083565)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wulyf.txt,"(14, 65.9491819)","(10, 17.864010099999998)","(17, 8.8645064)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eclectic.txt,"(14, 25.1126304)","(19, 25.0927923)","(10, 16.5989903)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/neemkarolibaba.txt,"(19, 61.413952699999996)","(17, 21.747372600000002)","(11, 9.5367014)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sildenafil.txt,"(15, 77.63895819999999)","(13, 16.7939429)","(17, 2.1484739999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marchauser.txt,"(10, 64.8647451)","(17, 10.997409399999999)","(9, 10.013039)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/arrestandassassinati.txt,"(5, 71.0921275)","(17, 7.761987200000001)","(0, 6.5812840999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cannabissativa.txt,"(15, 83.7335933)","(6, 6.848233400000001)","(10, 5.7338313)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bitblinder.txt,"(12, 89.6490163)","(13, 4.3473742)","(14, 2.87603)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/toddpalin.txt,"(3, 43.859971599999994)","(17, 34.3509182)","(13, 11.3331874)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/imyoonah.txt,"(14, 40.905881199999996)","(18, 33.266817599999996)","(5, 8.4407022)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/islamicgoldenage.txt,"(19, 37.842390599999995)","(10, 20.2630421)","(9, 13.3090926)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theuglyduckling.txt,"(18, 38.993316)","(0, 19.834728300000002)","(17, 14.0405201)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sooriyawewa.txt,"(9, 52.18912999999999)","(8, 33.9263659)","(1, 9.3235982)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hawaiifive02010tvser.txt,"(18, 50.2658526)","(17, 24.4585156)","(0, 8.6326904)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cedarssinaimedicalce.txt,"(17, 60.5768868)","(9, 16.8468319)","(15, 15.4044232)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/unitedbloodnation.txt,"(6, 26.6348934)","(17, 25.6034141)","(3, 17.574468800000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/noeledmonds.txt,"(17, 26.370449200000003)","(14, 20.1049561)","(11, 18.3791644)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hinglish.txt,"(6, 52.314896600000004)","(19, 17.3612667)","(10, 16.142078)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/serenabutler.txt,"(16, 60.179397300000005)","(0, 17.5983403)","(19, 7.2591469)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/anthemoftherepublico.txt,"(6, 60.6295048)","(14, 22.9091099)","(5, 12.982101400000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tonyrice.txt,"(14, 73.0973021)","(17, 24.6297299)","(11, 1.1950021)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/calormen.txt,"(0, 46.7725412)","(10, 20.974408699999998)","(19, 12.743248800000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aphrodisias.txt,"(7, 37.5876407)","(8, 27.1734117)","(19, 9.6035969)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lorenzoantonio.txt,"(14, 76.83132350000001)","(7, 11.3453836)","(17, 7.773940799999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/larrymendte.txt,"(17, 50.5692272)","(11, 32.4237708)","(3, 6.5392013)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nicholasridleybaronr.txt,"(3, 48.8021023)","(17, 18.2086428)","(8, 9.4625982)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/drivingundertheinflu.txt,"(15, 37.6540159)","(13, 30.0411535)","(4, 19.9380993)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kungfupanda.txt,"(18, 71.89228800000001)","(0, 11.033614499999999)","(17, 6.821932899999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/paintingpictures.txt,"(14, 94.5351227)","(2, 1.9876482000000002)","(8, 1.6748792)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/belfryhighschoolbelf.txt,"(9, 54.951981599999996)","(8, 21.3435847)","(17, 19.3843871)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/regift.txt,"(14, 31.394780100000002)","(10, 28.2670064)","(13, 17.6793546)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/laffingsal.txt,"(11, 36.008896899999996)","(17, 33.8379584)","(0, 13.4796274)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cinemaofjapan.txt,"(18, 79.6026203)","(10, 5.983078)","(5, 4.414143)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nizarrayan.txt,"(5, 69.9251585)","(17, 10.1861041)","(19, 7.3282973)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/percentallocationman.txt,"(13, 84.6172777)","(12, 7.6200996)","(10, 5.131538)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/richeriagrandis.txt,"(6, 63.850012199999995)","(15, 24.915152300000003)","(4, 7.0673582)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/astrology.txt,"(19, 43.0500763)","(10, 31.8893667)","(2, 12.565082199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/royalcollegecolombo.txt,"(9, 73.4940898)","(8, 10.0011799)","(1, 4.8097889)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/christiandemocraticu.txt,"(7, 52.966886)","(3, 38.160476599999996)","(10, 7.0930937)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/autobot.txt,"(16, 85.5509869)","(5, 4.8591664)","(10, 3.9556699)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/romanconstitution.txt,"(7, 48.9515726)","(3, 26.2059737)","(10, 13.1234878)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediamirrorsandf.txt,"(10, 60.389811400000006)","(12, 19.7182598)","(13, 7.0419417)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rhinoceros3d.txt,"(12, 84.2946646)","(4, 5.3656185)","(17, 3.4033544)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kopete.txt,"(12, 81.9688966)","(18, 6.4216)","(10, 3.3419165)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wendelinvandraanen.txt,"(0, 51.429916399999996)","(17, 34.7116291)","(8, 4.6138392)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnzorndiscography.txt,"(14, 52.158781499999996)","(19, 19.9016659)","(17, 12.0232758)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofsistercitiesof.txt,"(6, 40.2580648)","(11, 25.8819299)","(1, 15.8492217)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/testosterone.txt,"(15, 78.8934618)","(10, 18.8630373)","(18, 0.6046827)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eggbalancing.txt,"(2, 20.248002)","(10, 18.5547047)","(15, 18.501541699999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/campbellislandnewzea.txt,"(6, 53.7372826)","(17, 14.023332499999999)","(11, 8.930136)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fahrenheittaiwaneseb.txt,"(14, 60.4442224)","(18, 17.9385768)","(5, 6.8795866)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/waterturbine.txt,"(4, 75.58446210000001)","(2, 16.631106600000003)","(6, 3.0276981000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/1905.txt,"(17, 44.1801594)","(7, 27.4235398)","(5, 9.618573699999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/financialtimes.txt,"(13, 53.3809688)","(17, 27.1462787)","(3, 6.523495799999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carlcox.txt,"(14, 75.98667329999999)","(17, 12.1641052)","(8, 4.456640500000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wednesday.txt,"(19, 32.5649415)","(6, 28.2763618)","(11, 21.465294800000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shimokitadistrictaom.txt,"(5, 60.711475199999995)","(8, 31.17087)","(19, 7.324021)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/criticismofwikipedia.txt,"(10, 70.6700365)","(17, 9.6836392)","(13, 8.284752600000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williammonahan.txt,"(18, 62.7923514)","(17, 28.640214800000003)","(10, 5.016913499999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dinobots.txt,"(16, 84.4653615)","(10, 5.5468243)","(0, 4.9770275)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jeannemoos.txt,"(17, 78.6800894)","(18, 6.8471408)","(9, 4.9966927000000005)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/chihayafuru.txt,"(18, 77.1593959)","(14, 8.3356232)","(17, 5.3883078)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/broadmarsh.txt,"(8, 84.0574532)","(13, 10.9214865)","(10, 2.2303819)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/privatedefenseagency.txt,"(13, 57.770085699999996)","(10, 22.5083712)","(5, 8.6383077)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ussarizonamemorial.txt,"(5, 40.9134246)","(17, 34.7453678)","(8, 7.3771227999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/beatrixofthenetherla.txt,"(7, 52.8637473)","(17, 14.333754500000001)","(3, 7.5547921)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/luituckyew.txt,"(3, 37.5069467)","(11, 27.0136728)","(9, 25.4660314)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/apollo6.txt,"(4, 52.3986037)","(2, 39.5830697)","(5, 4.451325)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/favourite.txt,"(7, 55.69960029999999)","(17, 15.2997934)","(10, 12.6166492)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wrapadvertising.txt,"(4, 72.0434083)","(15, 6.1373188)","(13, 5.8742904)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sintjansmolenbeek.txt,"(7, 45.0784674)","(8, 34.385547)","(5, 7.835645400000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/americaninternationa.txt,"(9, 85.4476295)","(13, 4.7532933)","(12, 3.6579441999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/africacupofnations.txt,"(1, 73.53795910000001)","(6, 17.6169245)","(5, 4.3115969)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michaelausserbauer.txt,"(14, 59.3956487)","(17, 21.3059867)","(7, 17.674815799999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/supernaturalseason2.txt,"(0, 81.0528384)","(17, 6.382744999999999)","(18, 5.959619699999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hangar9brooksairforc.txt,"(8, 49.2866032)","(4, 25.506030499999998)","(5, 13.6235362)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2012czechrepublicmet.txt,"(13, 68.3787686)","(5, 15.408233599999999)","(7, 10.8466152)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediaarbitration.txt,"(10, 90.4214445)","(13, 2.5211799999999998)","(3, 1.8062403)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/victormerzhanov.txt,"(7, 50.923760200000004)","(14, 28.636011)","(9, 7.185112200000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aellimassol.txt,"(1, 88.0924017)","(7, 4.1331498)","(8, 3.4805550999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/corsicannationalism.txt,"(7, 55.4941412)","(6, 10.6284317)","(5, 10.4122389)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jeffrypicower.txt,"(13, 70.5993621)","(17, 21.3510513)","(9, 4.2000923000000006)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/clawhammer.txt,"(4, 91.55557909999999)","(2, 7.7587776999999996)","(17, 0.10687229999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/keeleyhazell.txt,"(14, 29.3424154)","(17, 23.620162)","(18, 21.174612)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/portalsyriancivilwar.txt,"(5, 87.6185115)","(13, 9.6065003)","(17, 0.46291930000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tokyometroginzaline.txt,"(11, 84.2806591)","(18, 6.2618206999999995)","(4, 5.6109127)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/curtanderson.txt,"(3, 59.2659122)","(17, 21.2197411)","(13, 11.102424)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rarfileformat.txt,"(12, 97.4003808)","(7, 1.3329831)","(3, 0.45006559999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/karlzinsmeister.txt,"(17, 33.817432200000006)","(9, 20.5995487)","(10, 13.367820199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/coronationstreet.txt,"(17, 36.556719799999996)","(11, 24.2544963)","(0, 15.4186342)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lauraschlessinger.txt,"(17, 66.2062517)","(10, 13.0946234)","(11, 5.7750319)"
